collection,series,piece,item,Covering_date,Type,Former Reference,Attendees,Agenda
CAB,128,44,59,8-Dec-69,Conclusion,CC (69) 59,"H Wilson , M Stewart , B Castle , D Healey , A Crosland , W Ross , E Short , C Hughes , G Thomas , Gardiner , J Callaghan , F Peart , A Wedgwood Benn , P Shore , G Thomson , Shackleton , J Diamond , H Lever , R Mellish , Serota , E Jones.","1. Productivity, Prices and Incomes Policy - Draft White Paper; 2. Continuance of the Murder (Abolition of Death Penalty) Act, 1965"
CAB,128,44,60,11-Dec-69,Conclusion,CC (69) 60,"H Wilson , M Stewart , B Castle , D Healey , A Crosland , W Ross , E Short , C Hughes , G Thomas , Gardiner , J Callaghan , F Peart , A Wedgwood Benn , P Shore , R Mason , Shackleton , J Diamond , H Lever , R Mellish , E Jones.","1. Parliamentary Affairs - Future Business - Legislative Programme 1969-70; 2. Commission for Industry and Manpower - Draft Consultative Document; 3. Oversea Affairs - East-West Relations: Meeting of North Atlantic Council in Brussels, 4th-5th December - European Economic Community - Ghana - Dahomey - Gibraltar - Greece: Membership of the Council of Europe; 4. Aircraft Industry - Concorde; 5. Local Government Reorganisation in England"
CAB,128,44,61,18-Dec-69,Conclusion,CC (69) 61,"H Wilson , M Stewart , Gardiner , J Callaghan , F Peart , W Ross , E Short , R Mason , Shackleton , J Diamond , R Jenkins , B Castle , D Healey , A Crosland , P Shore , G Thomson , C Hughes , G Thomas , H Lever , F Mulley , R Mellish , Delacourt-Smith , E Jones.",1. Parliamentary Affairs - Future Business - Industrial Action at HMSO; 2. Oversea Affairs - European Economic Community - Libya - Centrifuge Collaboration - Nigeria; 3. The Geneva Protocol and the Use of Riot Control Agents in War; 4. Industrial Affairs - Coal Prices - Pay of School Teachers in England and Wales - Unofficial Action in the Electricity Supply Industry - NBPI Report on London Fares - London Docks; 5. Industrial Research and Development Corporation - Draft Green Paper; 6. Future of British Air Services Limited; 7. Beagle Aircraft Limited; 8. Economic Affairs
CAB,128,45,1,13-Jan-70,Conclusion,CC (70) 1,"H Wilson , M Stewart , Gardiner , B Castle , A Crosland , W Ross , E Short , C Hughes , J Diamond , R Jenkins , R Crossman , D Healey , A Wedgwood Benn , P Shore , G Thomson , Shackleton , H Lever , A Greenwood , R Mellish , G Roberts , F Mulley , S Williams , E Jones.","1. Oversea Affairs - Nigeria - Meeting of Western European Union; 2. Industrial Affairs - Gas Industry Manual Workers' Pay; 3. Cabinet - Security of Discussion; 4. Pay of School-Teachers in England and Wales; 5. Civil Service Non-Industrial Manpower, 1970-71; 6. Economic Situation; 7. Local Government Reorganisation - Outstanding Issues - Local Government Taxation and Financial Relationships with Central Government - Allowances and Salaries for Members - Aldermen - Electoral Issues - Additional Metropolitan Areas; 8. Implementation of the Report of the Committee on Local Authority and Allied Personal Social Services"
CAB,128,45,2,15-Jan-70,Conclusion,CC (70) 2,"H Wilson , M Stewart , Gardiner , B Castle , F Peart , A Wedgwood Benn , P Shore , C Hughes , G Thomas , R Jenkins , R Crossman , D Healey , A Crosland , W Ross , E Short , Shackleton , J Diamond , H Lever , R Mellish , Brown , S Williams , Wilson , E Jones.",1. Parliamentary Affairs - Future Business - Industrial Action at HMSO; 2. London Transport Fares; 3. Commission for Industry and Manpower - Outcome of the Informal Consultations with the CBI - Top Salaries in the Public Sector - Procedures of the CIM - Treatment of Overseas Assets - Local Authority Rents - Conclusion; 4. Salaries of the Higher Judiciary; 5. Reorganisation of the National Health Service
CAB,128,45,3,20-Jan-70,Conclusion,CC (70) 3,"H Wilson , M Stewart , Gardiner , B Castle , D Healey , A Crosland , W Ross , E Short , R Mason , Shackleton , J Diamond , R Jenkins , R Crossman , J Callaghan , F Peart , A Wedgwood Benn , P Shore , G Thomson , C Hughes , G Thomas , H Lever.",1. Reorganisation of the National Health Service; 2. Pay of School Teachers in England and Wales; 3. Commission for Industry and Manpower; 4. Thames Flood Barrier
CAB,128,45,4,22-Jan-70,Conclusion,CC (70) 4,"H Wilson , M Stewart , Gardiner , B Castle , D Healey , A Crosland , W Ross , E Short , R Mason , Shackleton , J Diamond , A Greenwood , R Jenkins , R Crossman , J Callaghan , F Peart , A Wedgwood Benn , P Shore , G Thomson , C Hughes , G Thomas , H Lever , R Mellish , E Jones.",1. Cabinet - Forward Programme of Business; 2. Parliamentary Affairs - Future Business; 3. Privacy; 4. Oversea Affairs - Nigeria - Nigeria: Colonel Ojukwu; 5. Local Government Reform - Draft White Paper
CAB,128,45,5,3-Feb-70,Conclusion,CC (70) 5,"H Wilson , M Stewart , Gardiner , B Castle , D Healey , A Crosland , W Ross , E Short , R Mason , Shackleton , R Jenkins , R Crossman , J Callaghan , F Peart , A Wedgwood Benn , P Shore , G Thomson , C Hughes , G Thomas , J Diamond , J Stonehouse , R Mellish.",1. Social Services - Reorganisation of the National Health Service: Draft Green Paper; 2. United Kingdom Application for Membership of the EEC - Draft White Paper; 3. Industrial Affairs - Post Office: Pay Negotiations and Financial Objective
CAB,128,45,6,5-Feb-70,Conclusion,CC (70) 6,"H Wilson , M Stewart , Gardiner , B Castle , D Healey , A Crosland , W Ross , E Short , R Mason , Shackleton , J Diamond , R Jenkins , R Crossman , J Callaghan , F Peart , A Wedgwood Benn , P Shore , G Thomson , C Hughes , G Thomas , H Lever , R Mellish.",1. United Kingdom Application for Membership of the EEC - Draft White Paper; 2. Parlimentary Affairs - Prince of Wales - Future Business - The Budget - Private Members' Bills; 3. Oversea Affairs - France: Visit of the French Minister for Foreign Affairs - Lesotho - South Africa - Middle East - Visit of the Prime Minister and the Foreign and Commonwealth Secretary to Washington
CAB,128,45,7,12-Feb-70,Conclusion,CC (70) 7,"H Wilson , M Stewart , Gardiner , B Castle , D Healey , A Crosland , W Ross , E Short , R Mason , Shackleton , J Diamond , R Jenkins , R Crossman , J Callaghan , F Peart , A Wedgwood Benn , P Shore , G Thomson , C Hughes , G Thomas , H Lever , J Stonehouse , R Mellish.",1. Parliamentary Affairs; 2. Legislative Programme 1969-70; 3. Defence - Draft White Paper; 4. Prices and Incomes - Service Pay - Teachers' Pay - Nurses' Pay - Post Office: Pay Negotiations; 5. Upper Clyde Shipbuilders
CAB,128,45,8,17-Feb-70,Conclusion,CC (70) 8,"H Wilson , M Stewart , Gardiner , J Callaghan , F Peart , A Wedgwood Benn , P Shore , C Hughes , G Thomas , R Jenkins , R Crossman , D Healey , A Crosland , W Ross , E Short , Shackleton , J Diamond , H Lever , A Greenwood , E Dell , R Mellish , E Jones.","1. Industrial Affairs - Service Pay - Teachers' Pay - Nurses' Pay - Ford Motor Company: Pay Negotiations; 2. Housing Policy - The London Authorities (Transfer of Housing Estates, etc.) Order, 1970"
CAB,128,45,9,19-Feb-70,Conclusion,CC (70) 9,"H Wilson , M Stewart , Gardiner , B Castle , D Healey , A Crosland , W Ross , E Short , R Mason , Shackleton , J Diamond , R Jenkins , R Crossman , J Callaghan , F Peart , A Wedgwood Benn , P Shore , G Thomson , C Hughes , G Thomas , H Lever , R Mellish.","1. Parliamentary Affairs - Future Business - Future Legislation - Evidence to the Commission on the Third London Airport; 2. Oversea Affairs - Italy - Lesotho - China - United States: Foreign Policy for the 1970s; 3. Industrial Affairs - Ford Motor Company: Pay Negotiations; 4. Agricultural Policy - Annual Review of the Agricultural Industry, 1970"
CAB,128,45,10,26-Feb-70,Conclusion,CC (70) 10,"H Wilson , M Stewart , Gardiner , B Castle , D Healey , A Crosland , W Ross , E Short , R Mason , Shackleton , J Diamond , R Jenkins , R Crossman , J Callaghan , F Peart , A Wedgwood Benn , P Shore , G Thomson , C Hughes , G Thomas , H Lever , A Greenwood , J Stonehouse , F Mulley , R Mellish.",1. Parliamentary Affairs - Television and Radio Interviews of Ministers; 2. Oversea Affairs - Visit of the Yugoslav Prime Minister - Laos - Acts of Violence Against Civil Aircraft - Germany: Return of 6 Brigade and Associated Units Irish Republic; 3. Compensation for Injurious Affection - Police Pay - Ford's; 4. Industrial Affairs; 5. Misuse of Drugs Bill; 6. Post Office Finances
CAB,128,45,11,5-Mar-70,Conclusion,CC (70) 11,"H Wilson , M Stewart , Gardiner , B Castle , D Healey , A Crosland , P Shore , G Thomson , C Hughes , G Thomas , R Jenkins , R Crossman , J Callaghan , F Peart , W Ross , E Short , R Mason , Shackleton , J Diamond , H Lever , R Mellish , E Jones.",1. Parliamentary Affairs - Future Business; 2. Oversea Affairs - Visit of the Chancellor of the Federal Republic of Germany - Austria - Rhodesia - Laos - Guatemala - Italy; 3. Reorganisation of Local Government and the Health Service in Wales; 4. Industrial Affairs - Teachers' Pay - National Health Service: Hospital Pharmacists; 5. Commission for Industry and Manpower - Procedure of the CIM - Price Control Powers - The use of powers where the Commission's findings are not unanimous - Matters to which the CIM should have regard - Notification of pay settlement - Legal Requirement to provide information - Top Salaries Panel - Foreign Takeovers; 6. Monetary Policy - Bank Rate; 7. Non-Industrial Civil Service: Central Pay Claim; 8. Rabies
CAB,128,45,12,12-Mar-70,Conclusion,CC (70) 12,"H Wilson , M Stewart , Gardiner , B Castle , D Healey , A Crosland , W Ross , R Mason , Shackleton , J Diamond , R Jenkins , R Crossman , J Callaghan , F Peart , A Wedgwood Benn , P Shore , C Hughes , G Thomas , H Lever , J Hart , R Mellish , E Jones.","1. Parliamentary Affairs - Future Business - Deer Hunting and Hare Coursing Abolition Bill; 2. Commission for Industry and Manpower Bill; 3. Commercial Policy - Imports of Butter and Cheese from the Irish Republic; 4. Oversea Affairs - China - Rhodesia: Consular Representation - Rhodesia: United Nations - Cyprus - Laos - Cambodia - South Africa; 5. Malta - Agreement on Financial Assistance; 6. Industrial Affairs - Teachers' Pay; 7. Agricultural Policy - Farm Price Review, 1970; 8. Prices and Incomes Policy - Salaries of Chairmen and Members of Nationalised Industry Boards - Salaries of the Higher Judiciary - Pay of the Higher Civil Service"
CAB,128,45,13,19-Mar-70,Conclusion,CC (70) 13,"H Wilson , M Stewart , Gardiner , B Castle , D Healey , A Crosland , P Shore , R Mason , Shackleton , J Diamond , R Jenkins , R Crossman , J Callaghan , F Peart , A Wedgwood Benn , E Short , C Hughes , G Thomas , H Lever , R Mellish , E Dell , A Irvine.",1. Parliamentary Affairs - Future Business - Whitsun Recess - Ports Bill - Welsh Local Government Reorganisation; 2. Motion for Murder (Life Imprisonment) Bill; 3. Deer Hunting and Hare Coursing Abolition Bill; 4. Civil Aviation Policy - Merger between British Overseas Airways - Corporation and British United Airways; 5. Oversea Affairs - Rhodesia: United Nations - Rhodesia: Consular Representation - Rhodesia: The Chief Justice - Finland - Bahrain - Cambodia - Laos - Cyprus - Soviet Union - Irish Republic; 6. Industrial Affairs - Industrial Relations at London Airport; 7. Prices and Incomes Policy - Teachers' Pay - British Railways Board: Pay Settlement - Salaries of Chairmen and Members of Nationalised Industry Boards and the Higher Civil Service - Non-Industrial Civil Service: Central Pay Claim; 8. Structure of the Textile Industry
CAB,128,45,14,26-Mar-70,Conclusion,CC (70) 14,"H Wilson , M Stewart , Gardiner , B Castle , D Healey , A Crosland , W Ross , E Short , R Mason , Shackleton , J Diamond , R Jenkins , R Crossman , J Callaghan , F Peart , A Wedgwood Benn , P Shore , G Thomson , C Hughes , G Thomas , H Lever , R Mellish.",1. Parliamentary Affairs - Future Business - Welsh Local Government Reorganisation; 2. Oversea Affairs - China - Middle East - Cambodia - Germany - Lesotho; 3. Nigeria - Colonel Ojukwu; 4. European Economic Communities - The Government's Policy; 5. Industrial Affairs - Industrial Relations at London Airport - Teachers' Pay - Bread Prices; 6. Purchase of 10-Ton Trucks for the Army
CAB,128,45,15,9-Apr-70,Conclusion,CC (70) 15,"H Wilson , R Jenkins , B Castle , D Healey , A Crosland , W Ross , E Short , C Hughes , G Thomas , Gardiner , J Callaghan , F Peart , A Wedgwood Benn , P Shore , G Thomson , Shackleton , J Diamond , H Lever , R Mellish , Brown , A Irvine.",1. Ministerial Publications; 2. Parliamentary Affairs - Future Business; 3. Oversea Affairs - Visit of the Swedish Prime Minister - The Security of Diplomats Overseas and in the United Kingdom; 4. Industrial Relations Bill - Disclosure of Information by Management: Application to the Crown - Statutory Right to belong to a Trade Union - The Work Load on Industrial Tribunals - The Commission on Industrial Relations; 5. Purchase of 10-Ton Trucks for the Army
CAB,128,45,16,13-Apr-70,Conclusion,CC (70) 16,"H Wilson , M Stewart , Gardiner , B Castle , D Healey , A Crosland , W Ross , E Short , R Mason , Shackleton , R Jenkins , R Crossman , J Callaghan , F Peart , A Wedgwood Benn , P Shore , G Thomson , C Hughes , G Thomas , J Diamond , R Mellish.",1. The Budget
CAB,128,45,17,16-Apr-70,Conclusion,CC (70) 17,"H Wilson , R Jenkins , R Crossman , J Callaghan , F Peart , W Ross , E Short , R Mason , Shackleton , Gardiner , B Castle , D Healey , A Crosland , P Shore , G Thomson , C Hughes , G Thomas , J Diamond , J Hart , R Mellish , A Irvine.",1. European Economic Communities; 2. Publications by Former Ministers; 3. Enquiry from Students of Government; 4. Parliamentary Affairs - Future Business; 5. Oversea Affairs - Rhodesia - Greece - Commonwealth Immigration: Colonel Ojukwu; 6. Lesotho; 7. Articles on Government Policy
CAB,128,45,18,23-Apr-70,Conclusion,CC (70) 18,"H Wilson , Gardiner , B Castle , D Healey , A Crosland , P Shore , G Thomson , C Hughes , G Thomas , R Crossman , J Callaghan , F Peart , W Ross , E Short , R Mason , Shackleton , J Diamond , H Lever , R Mellish.",1. The Public Service - Relations with the Opposition; 2. Parliamentary Affairs - Future Business - Whitsun Recess; 3. Oversea Affairs - Trinidad: Black Power Disturbances; 4. Preservation of Occupational Pension Rights: Retrospection
CAB,128,45,19,30-Apr-70,Conclusion,CC (70) 19,"H Wilson , M Stewart , Gardiner , J Callaghan , F Peart , A Wedgwood Benn , P Shore , G Thomson , C Hughes , G Thomas , R Jenkins , R Crossman , D Healey , A Crosland , W Ross , E Short , R Mason , Shackleton , J Diamond , H Lever , R Mellish , E Jones.",1. Parliamentary Affairs - Future Business - Whitsun Recess; 2. Oversea Affairs - Cambodia - Middle East - Visit by the Foreign and Commonwealth Secretary to the Far East - The Caribbean - Malta; 3. Threatened African Boycott of the Commonwealth Games; 4. Closure of Glyncorrwg Colliery; 5. Financial Assistance to Private Industry; 6. Situation of the Shipbuilding Industry
CAB,128,45,20,5-May-70,Conclusion,CC (70) 20,"H Wilson , M Stewart , Gardiner , B Castle , D Healey , A Wedgwood Benn , P Shore , G Thomson , C Hughes , G Thomas , R Jenkins , R Crossman , J Callaghan , F Peart , W Ross , E Short , R Mason , Shackleton , J Diamond , H Lever , R Mellish , E Jones.",1. South-East Asia - Cambodia; 2. Situation in the Shipbuilding Industry - Cammell Lairds
CAB,128,45,21,7-May-70,Conclusion,CC (70) 21,"H Wilson , M Stewart , Gardiner , B Castle , D Healey , A Crosland , W Ross , E Short , R Mason , Shackleton , J Diamond , R Jenkins , R Crossman , J Callaghan , F Peart , A Wedgwood Benn , P Shore , G Thomson , C Hughes , G Thomas , H Lever , F Mulley , D Howell , E Jones , A Greenwood , R Mellish , F Mulley , B Howell.",1. Parliamentary Affairs - Future Business - National Superannuation Bill - Industrial Action; 2. Oversea Affairs - Cambodia -  Fiji - Uganda: Mr. Brian Lea - Irish Republic; 3. Threatened African Boycott of Commonwealth Games; 4. Situation in the Shipbuilding Industry - Cammell Lairds; 5. Industrial Affairs; 6. London Transport Fares Increases; 7. Inter-Urban Road Strategy
CAB,128,45,22,14-May-70,Conclusion,CC (70) 22,"H Wilson , R Jenkins , R Crossman , J Callaghan , F Peart , A Wedgwood Benn , P Shore , C Hughes , G Thomas , Gardiner , B Castle , D Healey , A Crosland , W Ross , E Short , Shackleton , J Diamond , H Lever , F Mulley , Brown , R Mellish , E Jones.","1. Parliamentary Affairs - Future Business; 2. Shipbuilding Industry - Vickers Ship-repairing Yard, Hebburn; 3. Social Services - Supplementary Benefit; 4. Future Legislative Programme; 5. Proposed New Power for the Commission for Industry and Manpower Bill to Control Expenditure on Advertising and Sales Promotion; 6. London Transport Fares; 7. Starting Date for the Earnings-Related Pensions Scheme"
