collection,series,piece,item,Covering_date,Type,Former Reference,Attendees,Agenda
CAB,23,37,23,3-Feb-20,Conclusion,Ministerial Conference 23 ,D Lloyd George . A Bonar Law . A Chamberlain . W Churchill . A Geddes . Lee . A Balfour . E Shortt . W Long . C Addison . H Fisher . J Maclay . G Roberts . Beatty . C McCurdy . F Coller . L Amery . Hardinge . H Wilson . Crawford &amp; Balcarres . G Upcott.,1. Food Ministry Estimates 1920-21; 2. Proposed Annual Religious Observance of Empire Day; 3. Constantinople - The Position of General Milne - Batoum - Constantinople; 4. Sir Archibald Murray's Despatch; 5. Use of Animals in Chemical Warfare Research
CAB,23,37,24,6-Feb-20,Conclusion,Ministerial Conference 24 ,D Lloyd George . A Bonar Law . E Shortt . R Horne . A Chamberlain . W Churchill . Lee . Inverforth . T Macnamara . B Childs . F Baines . T Phillips . H Simmonds . F Phillips . L Worthington Evans . G Murray . R Paterson . Eggar . J Currie . L Weaver . W Edge.,"1. Training Scheme; 2. Training Allowances; 3. Men trained in Agriculture; 4. Disabled Men in the Post Office; 5. General Amnesty; 6. War Gratuities; 7. Class ""Z"" Reserve; 8. War Graves; 9. Pre-War Pensions"
CAB,23,37,25,9-Feb-20,Conclusion,Ministerial Conference 25 ,D Lloyd George . A Bonar Law . A Chamberlain . W Churchill . E Geddes . A Geddes . A Balfour . Curzon . W Long . R Horne . H Fisher . S Baldwin . P Blackett . Derby . F Guest . E Talbot.,1. Parliamentary Business; 2. Breaches of the Laws of War; 3. Treaty of Peace with Turkey; 4. British Policy in Russia
CAB,23,37,26,25-Feb-20,Conclusion,Ministerial Conference 26 ,A Bonar Law . A Balfour . Birkenhead . W Churchill . J Macpherson . A Geddes . Lee . A Chamberlain . E Shortt . W Long . C Addison . H Fisher . J Maclay . Crawford &amp; Balcarres . H Paul . E Wilson . F Coller.,1. Royal Commission on Agriculture; 2. De-Control of Food; 3. Legislation against Sedition; 4. International Labour Conference at Washington; 5. War Criminals; 6. The Present Situation in Germany; 7. Evacuation of South Russian Refugees; 8. Navy Estimates
CAB,23,37,27,16-Mar-20,Conclusion,Ministerial Conference 27 ,D Lloyd George . A Bonar Law . E Shortt . W Long . R Munro . R Horne . A Chamberlain . W Churchill . J Macpherson . C Addison . H Fisher . A Mond . L Worthington Evans . C McCurdy . Lytton . J Maclay . Inverforth . J Sykes . F Kellaway . O Wightman.,1. Average Gravity of Beer; 2. Irish Land Purchase; 3. Reparation and Claims of Individual Citizens; 4. Exercise of Shipbuilding Rights in Germany; 5. Future of the Ministry of Munitions
CAB,23,37,28,28-Mar-20,Conclusion,Ministerial Conference 28 ,D Lloyd George . A Bonar Law . R Horne . E Shortt . E Geddes . L Worthington Evans . W Bridgeman . A Duncan . L Wilson.,1. The Coal Situation; 2. Tramway Fares; 3. The Daily Herald
CAB,23,37,29,31-Mar-20,Conclusion,Ministerial Conference 29 ,A Bonar Law . E Shortt . R Munro . R Horne . J Macpherson . E Geddes . H Fisher . L Worthington Evans . L Amery . D Shackleton . L Wilson . F Coller . H Payne . C Macready . A Griffith-Boscawen . F Kellaway . T Robinson.,1. Safe-Keeping of Lethal Weapons; 2. Tramways (Temporary Increase of Charges) Bill; 3. Annual Observance of Armistice Day; 4. Congestion of Docks (a) Imported meats (b) Commercial Storage Space occupied by Government Departments; 5. Publication of Official History of the Ministry of Munitions of War
CAB,23,37,30,30-Apr-20,Conclusion,Ministerial Conference 30 ,D Lloyd George . A Bonar Law . C Addison . L Worthington Evans . J Dodds . S Blackett . S Baldwin.,1. Housing Finance
CAB,23,37,31,4-May-20,Conclusion,Ministerial Conference 31 ,A Bonar Law . A Chamberlain . E Shortt . E Geddes . R Horne . L Worthington-Evans . W Churchill . T Macnamara . H Fisher . A Illingworth . J Maclay . B Morison . G Murray . A Mond . J Macpherson . S Baldwin . J Craig.,1. Position of Government Employees in relation to Strikes; 2. Dock and Pier Charges; 3. Disability Pensions; 4. Air Navigation Bill; 5. Future of Supply and Transport Committee; 6. Invergordon Harbour (Transfer) Bill; 7. War Graves
CAB,23,37,32,11-May-20,Conclusion,Ministerial Conference 32 ,A Bonar Law . A Chamberlain . Birkenhead . W Churchill . H Fisher . L Worthington Evans . E Shortt . W Long . H Wilson . N Macready.,1. The State of Ireland - Requirements of the Irish Government
CAB,23,37,33,28-May-20,Conclusion,Ministerial Conference 33 ,D Lloyd George . A Bonar Law . Milner . W Churchill . L Worthington Evans . A Balfour . Curzon . H Fisher . Beatty . H Llewellyn Smith . E Wise . P Kerr.,1. The Spa Conference; 2. Enzeli; 3. Negotiations with M. Krassin - (i) Representation of His Majesty's Government at meetings with M. Krassin - (ii) General Policy - (iii) Representation of Allied countries at meetings with M. Krassin - (v) Conduct of M. Krassin's Colleagues; 4. Trade Policy with Russia - Exchange for gold - Rights of British Creditors - Exportable Commodities from Russia - Russian pre-Revolution debt - Supply of locomotives
CAB,23,37,34,28-May-20,Conclusion,Ministerial Conference 34 ,D Lloyd George . A Bonar Law . A Balfour . E Shortt . H Fisher . L Worthington Evans . W Churchill . Beatty . D Henry.,1. Irish Prisoners in Wormwood Scrubs; 2. Defence of Irish Coast-Guard Stations; 3. Decision on Questions relating to the League of Nations; 4. Use of Asphyxiating Gas in Warfare
CAB,23,37,35,31-May-20,Conclusion,Ministerial Conference 35 ,D Lloyd George . A Bonar Law . Birkenhead . Curzon . W Long . H Greenwood . A Balfour . E Shortt . W Churchill . French . H Fisher . L Worthington Evans . C Macready . D Henry . J Anderson.,1. General Policy in Ireland; 2. Formation of a Special Force
CAB,23,37,36,3-Jun-20,Conclusion,Ministerial Conference 36 ,D Lloyd George . A Balfour . E Shortt . C Addison . R Horne . Lee . A Chamberlain . E Geddes . T Macnamara . H Fisher . L Worthington-Evans . A Mond . A Illingworth . W Bridgeman . J Maclay . A Duncan.,1. De-Control of Wholesale and Retail Prices of Coal; 2. Decontrol of Inland Distribution of Coal; 3. Coastal Subsidy; 4. Present Tendency of Wages
CAB,23,37,37,3-Jun-20,Conclusion,Ministerial Conference 37 ,D Lloyd George . A Bonar Law . A Balfour . A Chamberlain . E Montagu . L Worthington Evans . Curzon . W Long . R Horne . C Addison . H Fisher . G Hewart . E Pollock . A Mond . P Kerr . F Kellaway . C Harmsworth . H Llewellyn Smith . E Wise.,1. Resumption of Trade with Russia - Russian Gold - Roumanian Gold - Diplomatic Privileges - Minefields; 2. Increase of Rent and Mortgage Interest (Restriction) Bill. Proposed Extension to shops and Business Premises
CAB,23,37,38,7-Jun-20,Conclusion,Ministerial Conference 38 ,D Lloyd George . A Bonar Law . A Chamberlain . W Churchill . H Fisher . A Balfour . Curzon . W Long . R Horne . L Worthington-Evans . F Kellaway . H Llewellyn Smith . C Harmsworth . E Wise . P Kerr.,1. Negotiations with M. Krassin; - (a) Release of British subjects in Russia - (b) Anti-British Propaganda - (c) Position of General Wrangel - (d) British Naval Forces in the Baltic and Black Sea - (e) Attitude of the Polish Government - (f) Minefields in the Baltic
CAB,23,37,39,11-Jun-20,Conclusion,Ministerial Conference 39 ,D Lloyd George . A Bonar Law . A Balfour . Curzon . Milner . W Churchill.,"1. South Russia - Withdrawal of British Mission - Instructions to Naval Commander-in-Chief; 2. Forthcoming Conference with M. Millerand; 3. British Empire Delegation - proposed meeting of; 4. British News Services on the Continent of Europe; 5. League of Nations - Forthcoming meeting of the Council; 6. Russian Invasion of Persia; 7. League of Nations - British Attitude towards - Teschen - Lithuania - The Aaland Islands; 8. Persia, Mesopotamia, Palestine, Egypt, and Turkey"
CAB,23,37,40,14-Jun-20,Conclusion,Ministerial Conference 40 ,D Lloyd George . A Bonar Law . Birkenhead . Milner . W Churchill . E Geddes . H Fisher . L Worthington Evans . A Chamberlain . E Shortt . W Long . R Horne . Lee . C McCurdy . Crawford &amp; Balcarres . E Pollock . D Henry . P Kerr . Hardinge . G Hewart . Reading . S Gazely.,1. Additional Judges; 2. Anglo-French Loan - Reparation; 3. Government of Ireland Bill - Suspensory Clause; 4. British News Services on the Continent of Europe; 5. Future of the Supply and Transport Committee; 6. Control of Wheat Prices - Wheat harvested in 1919 - Wheat harvested in 1921
CAB,23,37,41,17-Jun-20,Conclusion,Ministerial Conference 41 ,D Lloyd George . A Bonar Law . Curzon . Milner . W Churchill . A Balfour . A Chamberlain . E Montagu . W Long.,1. The Forthcoming Conversation between the Prime Minister and M. Millerand; 2. The Middle East - (a) Mesopotamia - Civil Administration - (b) Military Aspects of the Question - Persia. Mesopotamia. Constantinople. Batum. Enforcement of Turkish Treaty. Greek Co-operation. Palestine. Egypt.
CAB,23,37,42,18-Jun-20,Conclusion,Ministerial Conference 42 ,D Lloyd George . A Bonar Law . A Chamberlain . Milner . W Churchill . A Balfour . Curzon . E Montagu . W Long . H Wilson . H Trenchard . Beatty . M Venizelos.,1. The Middle East; 2. The Military Situation at Constantinople and the Straits - Action converted with the Greek Government; 3. Action as regards British Reinforcements in the Constantinople area; 4. Palestine; 5. Batum; 6. Proposed Appointment to the Higher Command in the Constantinople Area; 7. Mesopotamia and Persia; 8. Mandates
CAB,23,37,43,18-Jun-20,Conclusion,Ministerial Conference 43 ,D Lloyd George . A Bonar Law . A Chamberlain . Milner . W Churchill . A Balfour . Curzon . W Long . E Montagu.,1. Report of Imperial Wireless Telegraphy Committee
CAB,23,37,44,5-Jul-20,Conclusion,Ministerial Conference 44 ,A Bonar Law . A Balfour . Milner . C Addison . R Horne . E Shortt . W Churchill . T Macnamara . H Fisher . Lee . J Macpherson . G Barstow . R Greig.,1. Land Settlement Policy; 2. Bonus on War Pensions; 3. Allowances for Single Men undergoing training who have Dependent Relatives; 4. Trade Unions and Local Authorities; 5. Ypres Memorial; 6. Surgeon General Gorgas
CAB,23,37,45,21-Jul-20,Conclusion,Ministerial Conference 45 ,A Bonar Law . A Chamberlain . E Montagu . W Long . E Geddes . T Macnamara . H Fisher . E Shortt . W Churchill . H Greenwood . C Addison . R Horne . A Mond . N Warren Fisher . H Lever . J Beharrell . A Illingworth . Peel . G Kirke . H Hamilton.,1. Position of Controlled Canals; 2. Threatened Strike of Members of the Electrical Trades Union in the event of Non-Recognition of their Union by the Post-Master General; 3. Post Office and Telegraph Bill; 4. Re-arming of Local Forces in the Colonies and Protectorates; 5. Proposed State Grant-in-Aid of Voluntary Hospitals; 6. The Situation in Mesopotamia - Rumaithah; 7. Grants for the Treatment of Tuberculosis; 8. Ireland - Examination of Goods Imported into Ireland; 9. Proposed Increased Passenger Rate on the Railways
CAB,23,37,46,23-Jul-20,Conclusion,Ministerial Conference 46 ,D Lloyd George . A Bonar Law . A Balfour . Curzon . H Greenwood . H Fisher . A Chamberlain . Birkenhead . W Churchill . W Long . French . D Henry . N Macready . H Tudor . W Wylie . J Anderson . J Craig . J MacMahon.,1. Situation in Ireland
CAB,23,37,47,26-Jul-20,Conclusion,Ministerial Conference 47 ,D Lloyd George . A Bonar Law . A Chamberlain . Curzon . W Churchill . H Greenwood . H Fisher . A Balfour . E Shortt . E Montagu . W Long . R Horne . E Geddes . L Worthington-Evans . J Craig . W Bridgeman . A Duncan . D Henry . J Anderson.,"1. The Miners' Claims; 2. Reparation - Forthcoming meeting at Geneva; 3. Russia - The Negotiations with the Soviet Government; 4. Refusal of Irish Railwaymen to carry Police, etc; 5. Administration of Justice in Ireland"
CAB,23,37,48,10-Aug-20,Conclusion,Ministerial Conference 48 ,D Lloyd George . A Bonar Law . A Balfour . Curzon . J Austen Chamberlain . Milner . W Long . W Churchill . H Fisher . L Worthington Evans . C Addison . P Kerr.,1. Russian-Polish agreement
CAB,23,37,49,2-Sep-20,Conclusion,Ministerial Conference 49 ,A Bonar Law . A Balfour . R Horne . Hardinge . B Thomson . J Craig . P Kerr . J Davidson.,1. Russian Trade Union Delegation; 2. Russian Trade Delegation; 3. The Irish Situation - Ulster; 4. The Lord Mayor of Cork
CAB,23,37,50,8-Sep-20,Conclusion,Ministerial Conference 50 ,D Lloyd George . A Bonar Law . R Horne . H Greenwood . H Fisher . Hardinge.,1. Russian Trade Delegation; 2. The Coal Situation; 3. The Irish Situation; 4. Cork Prisoners; 5. Labour Deputation to Riga
CAB,23,38,1,10-Sep-20,Conclusion,Ministerial Conference 51 ,D Lloyd George . A Bonar Law . C Addison . R Horne . Lee . H Greenwood . T Macnamara . H Fisher . L Worthington Evans . Hardinge . Crawford and Balcarres . C McCurdy . D Shackleton.,1. Ireland: Order to Prohibit Ships from entering Queenstown; 2. Russian Trade Delegation; 3. English Prisoners of in Russia; 4. Labour Deputation to Riga; 5. Threatened Coal Strike; 6. Threatened Strike of Electricians; 7. Price of British Wheat
CAB,23,38,2,13-Oct-20,Conclusion,Ministerial Conference 52 ,D Lloyd George . A Bonar Law . E Shortt . W Long . A Chamberlain . H Fisher . L Worthington Evans . F Greer . W Graham-Harrison.,1. The Government of Ireland Bill
CAB,23,38,3,17-Oct-20,Conclusion,Ministerial Conference 53 ,D Lloyd George . A Bonar Law . H Greenwood . A Balfour . H Fisher . L Worthington-Evans . J Craig.,"1. Ireland - Reprisals; 2. Government of Ireland Bill - Customs, Excise and Income Tax; 3. Irish Contribution to Imperial Expenditure; 4. The provision of Parliament Houses and Government Offices"
CAB,23,38,4,18-Oct-20,Conclusion,Ministerial Conference 54 ,D Lloyd George . A Bonar Law . A Chamberlain . Curzon . A Balfour . Milner . H Fisher . G Hewart . E Crowe . C Hurst.,"1. Mandates - ""A"" Mandates - ""B"" and ""C"" Mandates; 2. Constitution of Permanent Commission of Control under Article 22 of the Covenant; 3. Future Status of Armenia; 4. Permanent Court of International Justice; 5. Poland and Lithuania; 6. The Economic Organisation of the League of Nations; 7. The League of Nations and International Trusts; 8. British Representation on the Council of the League; 9. Irish Reprisals"
CAB,23,38,5,18-Oct-20,Conclusion,Ministerial Conference 55 ,D Lloyd George . A Bonar Law . A Chamberlain . H Fisher . E Geddes . A Balfour . Milner . T Macnamara . L Worthington Evans . D Shackleton . W Marwood.,1. The Coal Strike
CAB,23,38,6,21-Oct-20,Conclusion,Ministerial Conference 56 ,D Lloyd George . A Bonar Law . R Munro . T Macnamara . E Geddes . A Chamberlain . C Addison . R Horne . L Worthington Evans.,1. Unemployment; 2. Housing Finance; 3. The Building Trade; 4. Illegal Drilling in Scotland; 5. Government Employees and the Right to Strike
CAB,23,38,7,28-Oct-20,Conclusion,Ministerial Conference 57 ,D Lloyd George . A Bonar Law . H Greenwood . E Geddes . T Macnamara . Lee . A Chamberlain . R Munro . C Addison . R Horne . L Worthington Evans . M Barlow . H Maybury . A Neal.,1. Rate of Wages for Work in Relief of Unemployment; 2. Ireland - Sentence of death by Court-Martial; 3. German Nationals' Property
CAB,23,38,8,1-Nov-20,Conclusion,Ministerial Conference 58 ,D Lloyd George . A Bonar Law . A Chamberlain . Milner . W Churchill . R Munro . H Fisher . A Balfour . Curzon . E Montagu . H Greenwood . R Horne . L Worthington-Evans . Allenby . P Kerr.,1. The League of Nations meeting at Brussels; 2. Inter-Allied and Anglo-American Debts; 3. The Status of Egypt
CAB,23,38,9,3-Nov-20,Conclusion,Ministerial Conference 59 ,D Lloyd George . A Bonar Law . E Shortt . H Fisher . A Balfour . H Greenwood . L Worthington Evans . G Hewart . F Kellaway . Crawford &amp; Balcarres . F Greer . G Harrison.,1. Government of Ireland Bill - Second Chambers
CAB,23,38,10,4-Nov-20,Conclusion,Ministerial Conference 60 ,D Lloyd George . A Bonar Law . A Chamberlain . Milner . W Churchill . A Balfour . Curzon . E Montagu . H Fisher . Allenby.,1. Diplomatic Representation at the Vatican; 2. League of Nations - Questions in Parliament in regard to the Brussels Council; 3. The Status of Egypt
CAB,23,38,11,4-Nov-20,Conclusion,Ministerial Conference 61 ,D Lloyd George . A Bonar Law . E Shortt . T Macnamara . A Chamberlain . R Munro . H Fisher . A Williamson . J Craig.,1. Out-of-Work Donation and Unemployment Insurance; 2. Fair Wages Resolution; 3. Obtaining Supplies by Families of Naval Officers and Men
CAB,23,38,12,9-Nov-20,Conclusion,Ministerial Conference 62 ,A Bonar Law . A Chamberlain . Milner . R Horne . G Murray . S Wilson . L Burgis.,1. Application of the Marconi Company with respect to the issue of licenses to wireless stations to communicate with foreign countries; 2. Imperial W/T Board
CAB,23,38,13,25-Nov-20,Conclusion,Ministerial Conference 63 ,D Lloyd George . A Bonar Law . E Shortt . E Montagu . H Greenwood . R Horne . A Chamberlain . Milner . W Churchill . E Geddes . T Macnamara . L Worthington Evans . A Mond . A Illingworth . E Pollock . C McCurdy . S Baldwin . E Talbot . H Maybury.,1. Trade Relations with Russia; 2. Russian Refugees at Constantinople; 3. The situation in Austria; 4. The Nation's Finances; 5. Employment of Women and Children in Relation to the Two-Shift System; 6. Railway Concessions to Troops in the United Kingdom; 7. Roads Bill; 8. Sugar and Wheat Prices; 9. Wireless Telegraphy and Visual Signalling Bill; 10. Protection of Government Offices against Sinn Fein Attacks; 11. Congratulations to the Chief Secretary for Ireland; 12. Funeral Procession of Murdered Officers
CAB,23,38,14,29-Nov-20,Conclusion,Ministerial Conference 64 ,D Lloyd George . A Bonar Law . Curzon . H Greenwood . E Shortt . W Churchill . H Illingworth . E Talbot . W Herwood . J Lowther . F Guest . B Thomson.,1. Protection of Government Buildings against Sinn Fein Attacks
CAB,23,38,15,29-Nov-20,Conclusion,Ministerial Conference 65 ,D Lloyd George . A Bonar Law . Curzon . W Churchill.,1. Leakage of Secret Information; 2. Count Sforza's Arrival; 3. Upper Silesia
CAB,23,38,16,1-Dec-20,Conclusion,Ministerial Conference 66 ,D Lloyd George . A Bonar Law . Curzon . E Montagu . A Chamberlain . W Churchill . L Worthington Evans . P Kerr.,1. Supplementary Army Estimates
CAB,23,38,17,2-Dec-20,Conclusion,Ministerial Conference 67 ,D Lloyd George . A Bonar Law . Curzon . E Montagu . L Worthington . A Chamberlain . Milner . W Churchill . R Horne.,1. Armenia; 2. Old-Age Pensions - Deputation to the Prime Minister and the Chancellor of the Exchequer; 3. Greece and Middle Eastern Policy
CAB,23,38,18,3-Dec-20,Conclusion,Ministerial Conference 68 ,D Lloyd George . A Bonar Law . Curzon.,1. Mandates
CAB,23,38,19,10-Dec-20,Conclusion,Ministerial Conference 69 ,D Lloyd George . A Chamberlain . Milner . E Montagu . Lee . L Worthington Evans . C McCurdy . Crawford and Balcarres.,1. Turkish Treaty; 2. De-control of Bacon; 3. Report of Sugar and Wheat Committee
