collection,series,piece,item,Covering_date,Type,Former Reference,Title,Author,,
CAB,24,116,61,8-Dec-20,Memorandum,CP 2261,League of Nations. Mandates. The Responsibility of the League under Article 22 of the Covenant. Memorandum from the German Government concerning the fate of the former German Colonies.,Secretary-General of the League of Nations,,
CAB,24,116,62,7-Dec-20,Memorandum,CP 2262,Indian Military Expenditure. Some Financial Considerations arising from the Esher Committee's Report.,Edwin S Montagu,,
CAB,24,116,63,6-Dec-20,Memorandum,CP 2263,"Situation in Persia. Telegram from Viceroy, Foreign and Political Dept.",Viceroy,,
CAB,24,116,64,7-Dec-20,Memorandum,CP 2264,Proposed Amendment of Fair Wages Resolution.,T J Macnamara,,
CAB,24,116,65,7-Dec-20,Memorandum,CP 2265,Limitation of Government Contracts to firms on the King's National Roll.,T J Macnamara,,
CAB,24,116,66,9-Dec-20,Memorandum,CP 2266,Provision of Shipping for Movement of Prisoners in Ireland.,Winston S Churchill,,
CAB,24,116,67,9-Dec-20,Memorandum,CP 2267,League of Nations. Typhus Fever in Poland.,League of Nations,,
CAB,24,116,68,5-Dec-20,Memorandum,CP 2268,Position of Greece in Smyrna.,"High Commissioner, Mesopotamia",,
CAB,24,116,69,8-Dec-20,Memorandum,CP 2269,Legislation to Amend the Law as to Workmen's Compensation.,Edward Shortt,,
CAB,24,116,70,9-Dec-20,Memorandum,CP 2270,Decontrol of Bacon.,Charles A McCurdy,,
CAB,24,116,71,9-Dec-20,Memorandum,CP 2271,Official Secrets Bill.,Milner,,
CAB,24,116,72,8-Dec-20,Memorandum,CP 2272,Proposed Mission to Kabul. Telegram from Secretary of State to Viceroy Foreign Department.,Secretary of State for India,,
CAB,24,116,73,9-Dec-20,Memorandum,CP 2273,Report on Revolutionary Organisations in the United Kingdom.,Home Office,,
CAB,24,116,74,10-Dec-20,Memorandum,CP 2274,Resolutions on Economy.,Austen Chamberlain,,
CAB,24,116,75,10-Dec-20,Memorandum,CP 2275,The Situation in Mesopotamia.,Winston S Churchill,,
CAB,24,116,76,10-Dec-20,Memorandum,CP 2276,The Condition of Austria.,Austen Chamberlain,,
CAB,24,116,77,11-Dec-20,Memorandum,CP 2277,Third Interim Report of Unemployment Committee.,Christopher Addison,,
CAB,24,116,78,10-Dec-20,Memorandum,CP 2278,Naval Construction.,Beatty,,
CAB,24,116,79,25-Nov-20,Memorandum,CP 2279,League of Nations. Reduction of Armaments.,Secretary-General of the League of Nations,,
CAB,24,116,80,8-Dec-20,Memorandum,CP 2280,Mesopotamian Garrison - Arab Forces.,"High Commissioner, Baghdad",,
CAB,24,116,81,13-Dec-20,Memorandum,CP 2281,League of Nations. Constitution of Permanent Mandates Commission.,Council of the League of Nations,,
CAB,24,116,82,11-Dec-20,Memorandum,CP 2282,Ministry of Labour. Weekly Report.,Ministry of Labour,,
CAB,24,116,83,13-Dec-20,Memorandum,CP 2283,Memorandum on Agriculture Bill by the Secretary for Scotland.,Robert Munro,,
CAB,24,116,84,Nov-20,Memorandum,CP 2284,Second Congress of the Third International. July-August 1920.,Home Office,,
CAB,24,116,85,5-Dec-20,Memorandum,CP 2285,India: Telegram from Viceroy Home Department to Secretary of State.,Viceroy,,
CAB,24,116,86,13-Dec-20,Memorandum,CP 2286,The Russian Trade Agreement.,Curzon of Kedleston,,
CAB,24,116,87,14-Dec-20,Memorandum,CP 2287,Ancillary Food Services.,Charles A McCurdy,,
CAB,24,116,88,23-Nov-20,Memorandum,CP 2288,League of Nations. Allocation of Expenses of the League of Nations.,Secretary-General of the League of Nations,,
CAB,24,116,89,14-Dec-20,Memorandum,CP 2289,Supply of Stores to Poland and Greece.,Winston S Churchill,,
CAB,24,116,90,10-Dec-20,Memorandum,CP 2290,"Proposed Mission to Kabul. Telegram from Viceroy, Foreign and Political Department.",Viceroy,,
CAB,24,116,91,13-Dec-20,Memorandum,CP 2291,Battlefield Memorials.,Alfred Mond,,
CAB,24,116,92,6-Dec-20,Memorandum,CP 2292,League of Nations. The Admission of New Members to the League of Nations. Report of Committee on the admission of Austria.,A Huneeus,,
CAB,24,116,93,6-Dec-20,Memorandum,CP 2293,League of Nations. The Admission of New Members to the League of Nations. Report of Committee on the admission of Azerbaidjan.,A Huneeus,,
CAB,24,116,94,14-Dec-20,Memorandum,CP 2294,Building Labour.,Christopher Addison,,
CAB,24,116,95,11-Dec-20,Memorandum,CP 2295,Weekly Intelligence Summary. (W.I.S.) No. 23.,Admiralty,,
CAB,24,116,96,15-Dec-20,Memorandum,CP 2296,Home Rule Bill. Principal alterations made by the House of Lords.,Laming Worthington-Evans,,
CAB,24,116,97,10-Dec-20,Memorandum,CP 2297,Special Weekly Report on Unemployment. No. 9.,T J Macnamara,,
CAB,24,116,98,9-Dec-20,Memorandum,CP 2298,India. Telegram No 506 from Viceroy Army Department to S/S India.,Viceroy,,
CAB,24,116,99,12-Dec-20,Memorandum,CP 2299,Proposed Mission to Kabul. Telegram from Viceroy Foreign and Political Department.,Viceroy,,
CAB,24,116,100,11-Dec-20,Memorandum,CP 2300,Afghanistan. Telegram from Viceroy Foreign &amp, Political Department.,Viceroy,
CAB,24,117,1,15-Dec-20,Memorandum,CP 2301,Regulations Governing the Employment of Women in the Civil Service.,Austen Chamberlain,,
CAB,24,117,2,14-Dec-20,Memorandum,CP 2302,Concentration of Government Land Valuation.,Austen Chamberlain,,
CAB,24,117,3,16-Dec-20,Memorandum,CP 2303,Short-Time in Government Factories.,Winston S Churchill,,
CAB,24,117,4,16-Dec-20,Memorandum,CP 2305,Government of Ireland Bill. Lords Amendments.,Maurice P A Hankey,,
CAB,24,117,5,10-Dec-20,Memorandum,CP 2306,Armenia.,Edwin S Montagu,,
CAB,24,117,6,8-Dec-20,Memorandum,CP 2307,Armenia. Copy of telegram from Governor-General of New Zealand.,Jellicoe,,
CAB,24,117,7,16-Dec-20,Memorandum,CP 2308,Mesopotamian Administration.,Winston S Churchill,,
CAB,24,117,8,14-Dec-20,Memorandum,CP 2309,League of Nations. Armaments. Report of Committee No. 6 to the Assembly.,League of Nations,,
CAB,24,117,9,10-Dec-20,Memorandum,CP 2310,League of Nations. Permanent Court of International Justice. Report and Draft Scheme presented to the Assembly by the Third Committee.,League of Nations,,
CAB,24,117,10,16-Dec-20,Memorandum,CP 2311,Unemployment in Government Dockyards and Arsenals. Short Time.,Maurice P A Hankey,,
CAB,24,117,11,16-Dec-20,Memorandum,CP 2312,Absorption of Ex-Service Men in House Building Operations.,T J Macnamara,,
CAB,24,117,12,17-Dec-20,Memorandum,CP 2312A,"Unemployment. Draft letter to Secretary, Building Trade Operatives.",T J Macnamara,,
CAB,24,117,13,16-Dec-20,Memorandum,CP 2313,Civil Government of Mesopotamia.,Edwin S Montagu,,
CAB,24,117,14,16-Dec-20,Memorandum,CP 2314,The Navy and Army Canteen Board and Private Trading.,Walter H Long,,
CAB,24,117,15,17-Dec-20,Memorandum,CP 2315,Unemployment. Assistance to Local Authorities. Terms of Public Announcement.,P Wicks,,
CAB,24,117,16,16-Dec-20,Memorandum,CP 2316,Report on Revolutionary Organisations in the United Kingdom.,Home Secretary,,
CAB,24,117,17,24-Dec-20,Memorandum,CP 2317,Report on the work of the Ministry of Health during October and November 1920.,Ministry of Health,,
CAB,24,117,18,12-Nov-20,Memorandum,CP 2318,The Importance to British Trade and Industry of Granting Credits to Austria.,Austen Chamberlain,,
CAB,24,117,19,18-Dec-20,Memorandum,CP 2319,Ancillary Food Services.,Maurice P A Hankey,,
CAB,24,117,20,18-Dec-20,Memorandum,CP 2320,Ministry of Labour. Weekly Report.,Ministry of Labour,,
CAB,24,117,21,Dec-20,Memorandum,CP 2321,League of Nations. Report on the Relations Between and Respective Competence of the Council and the Assembly.,League of Nations,,
CAB,24,117,22,30-Nov-20,Memorandum,CP 2322,League of Nations. Appeal against the use of Poison Gas.,League of Nations,,
CAB,24,117,23,23-Dec-20,Memorandum,CP 2323,Payment by Guardians of Out-Relief during periods of Unemployment.,Christopher Addison,,
CAB,24,117,24,18-Dec-20,Memorandum,CP 2324,The Palestine Garrison.,Winston S Churchill,,
CAB,24,117,25,18-Dec-20,Memorandum,CP 2325,Refugees from the Crimea.,Winston S Churchill,,
CAB,24,117,26,16-Dec-20,Memorandum,CP 2326,Bill to Amend the Greenwich Hospital Act of 1872.,Walter H Long,,
CAB,24,117,27,18-Dec-20,Memorandum,CP 2327,Draft of King's Speech for the Prorogation of Parliament.,Secretary,,
CAB,24,117,28,18-Dec-20,Memorandum,CP 2328,Recognition of King Constantine.,Walter H Long,,
CAB,24,117,29,16-Dec-20,Memorandum,CP 2329,Mandates for East Africa.,Cecil J B Hurst,,
CAB,24,117,30,16-Dec-20,Memorandum,CP 2330,C Mandates.,A J Balfour,,
CAB,24,117,31,17-Dec-20,Memorandum,CP 2331,Special Weekly Report on Unemployment.,T J Macnamara,,
CAB,24,117,32,18-Dec-20,Memorandum,CP 2332,Use of Salted Herrings for Austrian Relief.,Austen Chamberlain,,
CAB,24,117,33,12-Dec-20,Memorandum,CP 2333,India. Telegram from Viceroy Home Department to S/S for India.,Viceroy,,
CAB,24,117,34,21-Dec-20,Memorandum,CP 2334,Egyptian Cotton Control Scheme.,Winston S Churchill,,
CAB,24,117,35,15-Dec-20,Memorandum,CP 2335,"Proposed Treaty with Afghanistan. Telegram from Viceroy, Foreign and Political Department.",Viceroy,,
CAB,24,117,36,19-Dec-20,Memorandum,CP 2336,"Proposed Mission to Kabul. Telegram from Secretary of State to Viceroy, Foreign Department.",Edwin S Montagu,,
CAB,24,117,37,18-Dec-20,Memorandum,CP 2337,Proposed Mission to Kabul. Telegram from Viceroy Foreign &amp, Political Dept.,Viceroy,
CAB,24,117,38,12-Dec-20,Memorandum,CP 2338,Proposed Mission to Kabul. Telegram from Viceroy Foreign &amp, Political Dept.,Viceroy,
CAB,24,117,39,18-Dec-20,Memorandum,CP 2339,Weekly Intelligence Summary. (W.I.S.) No. 24.,Admiralty,,
CAB,24,117,40,20-Dec-20,Memorandum,CP 2340,"Treaty with Afghanistan. Telegram from Secretary of State to Viceroy, Foreign Department.",Edwin S Montagu,,
CAB,24,117,41,22-Dec-20,Memorandum,CP 2341,Campaign against Typhus in Eastern Europe.,Hymans,,
CAB,24,117,42,22-Dec-20,Memorandum,CP 2342,Progress of the measures to deal with Unemployment.,T J Macnamara,,
CAB,24,117,43,20-Dec-20,Memorandum,CP 2343,Mesopotamia. Withdrawal of troops to the Basra Vilayet. Telegram from Sir Percy Cox to Secretary of State.,Percy Cox,,
CAB,24,117,44,21-Dec-20,Memorandum,CP 2344,Finance Committee. Expenditure on Education.,Austen Chamberlain,,
CAB,24,117,45,22-Dec-20,Memorandum,CP 2345,Standard scales of Salaries for Teachers in Public Elementary Schools.,Herbert A L Fisher,,
CAB,24,117,46,10-Dec-20,Memorandum,CP 2346,Finance Committee. National Expenditure.,Herbert A L Fisher,,
CAB,24,117,47,21-Dec-20,Memorandum,CP 2347,Conflict between Japanese and Koepangers at Broome. Telegrams from Governor of Western Australia to Secretary of State for Colonies.,Francis Newdegate,,
CAB,24,117,48,22-Dec-20,Memorandum,CP 2348,"Middle Eastern Department. Proposed creation of, as branch of Colonial Office.",Edwin S Montagu,,
CAB,24,117,49,9-Dec-20,Memorandum,CP 2349,Report of the Special Mission to Egypt.,Curzon of Kedleston,,
CAB,24,117,50,17-Dec-20,Memorandum,CP 2350,League of Nations. Typhus in Poland.,George E Foster,,
CAB,24,117,51,23-Dec-20,Memorandum,CP 2351,Report on Revolutionary Organisations in the United Kingdom.,Home Secretary,,
CAB,24,117,52,Nov-20,Memorandum,CP 2352,A Monthly Review of Revolutionary Movements in British Dominions Overseas and Foreign Countries.,Home Secretary,,
CAB,24,117,53,21-Nov-20,Memorandum,CP 2353,Workers' Share in Management of Industry.,Eric Geddes,,
CAB,24,117,54,16-Dec-20,Memorandum,CP 2354,"India. Telegram No 539 from Viceroy, Army Dept to S/S for India.",Viceroy,,
CAB,24,117,55,20-Dec-20,Memorandum,CP 2355,"India. Telegram No 562 from Viceroy, Army Dept to S/S for India.",Viceroy,,
CAB,24,117,56,24-Dec-20,Memorandum,CP 2356,Mesopotamia.,Edwin S Montagu,,
CAB,24,117,57,27-Dec-20,Memorandum,CP 2357,Land Settlement in Lewis.,Robert Munro,,
CAB,24,117,58,8-Dec-20,Memorandum,CP 2358,League of Nations. Responsibilities of the League arising out of Article 22 (Mandates),Council of the League of Nations,,
CAB,24,117,59,26-Dec-20,Memorandum,CP 2359,Mesopotamia.,Curzon of Kedleston,,
CAB,24,117,60,24-Dec-20,Memorandum,CP 2360,Proposed Meeting of the Imperial Cabinet in 1921.,Jellicoe,,
CAB,24,117,61,22-Dec-20,Memorandum,CP 2361,External Employment of Troops raised in Mandatory Territory.,"General Staff, War Office",,
CAB,24,117,62,24-Dec-20,Memorandum,CP 2362,Indian Military Expenditure.,Edwin S Montagu,,
CAB,24,117,63,28-Dec-20,Memorandum,CP 2363,Committee on Unemployment.,Laming Worthington-Evans,,
CAB,24,117,64,Dec-20,Memorandum,CP 2364,Draft Letter to Employers.,Robert S Horne,,
CAB,24,117,65,27-Dec-20,Memorandum,CP 2365,Riot amongst Japanese and Koepangers at Broome. Telegram from Governor-General of Australia to Secretary of State for the Colonies.,Governor-General of Australia,,
CAB,24,117,66,25-Dec-20,Memorandum,CP 2366,Ministry of Labour. Weekly Report.,Ministry of Labour,,
CAB,24,117,67,24-Dec-20,Memorandum,CP 2367,"Proposed Mission to Kabul. Telegram from Secretary of State, to Viceroy, Foreign Department.",Edwin S Montagu,,
CAB,24,117,68,16-Dec-20,Memorandum,CP 2368,Naval Policy. Copy of Letter from the General Secretary of the Navy League.,Ronald A Hopwood,,
CAB,24,117,69,22-Dec-20,Memorandum,CP 2369,Policy in regard to Education.,William Adamson,,
CAB,24,117,70,22-Dec-20,Memorandum,CP 2370,The Disarmament of Germany.,Foreign Office,,
CAB,24,117,71,24-Dec-20,Memorandum,CP 2371,The Disarmament of Germany.,B B Cubitt,,
CAB,24,117,72,22-Dec-20,Memorandum,CP 2372,Weekly Intelligence Summary. (W.I.S.) No. 25.,Admiralty,,
CAB,24,117,73,24-Dec-20,Memorandum,CP 2373,Proposed Mission to Kabul. Telegram from Secretary of State to Viceroy.,Edwin S Montagu,,
CAB,24,117,74,29-Dec-20,Memorandum,CP 2374,Safeguarding of Industries Bill.,Robert S Horne,,
CAB,24,117,75,29-Dec-20,Memorandum,CP 2375,Unemployment. Statement to be made to Industrial Council.,T J Macnamara,,
CAB,24,117,76,29-Dec-20,Memorandum,CP 2376,The Disarmament of Germany.,Winston S Churchill,,
CAB,24,117,77,24-Dec-20,Memorandum,CP 2377,South Persian Oilfields.,Walter H Long,,
CAB,24,117,78,29-Dec-20,Memorandum,CP 2378,Unemployment. Draft Letter to Local Authorities.,Christopher Addison,,
CAB,24,117,79,29-Dec-20,Memorandum,CP 2379,Possibilities of reduction in Mesopotamia. Telegrams between Sir Percy Cox and Secretary of State for India.,Edwin S Montagu,,
CAB,24,117,80,29-Dec-20,Memorandum,CP 2380,Mesopotamia. Withdrawal of troops to the Basra Vilayet.,Edwin S Montagu,,
CAB,24,117,81,29-Dec-20,Memorandum,CP 2381,Short-Time in the Dockyards.,Onslow,,
CAB,24,117,82,22-Dec-20,Memorandum,CP 2382,Mesopotamia.,Winston S Churchill,,
CAB,24,117,83,1-Dec-20,Memorandum,CP 2383,Reduction of British Garrison in Mesopotamia.,War Office,,
CAB,24,117,84,23-Dec-20,Memorandum,CP 2384,"India. Telegram from Viceroy, Home Department to Secretary of State.",Viceroy,,
CAB,24,117,85,23-Dec-20,Memorandum,CP 2385,"India. Telegram from Viceroy, Army Department to S/S for India.",Viceroy,,
CAB,24,117,86,23-Dec-20,Memorandum,CP 2386,Withdrawal from Persia and Mesopotamia.,War Office,,
CAB,24,117,87,16-Dec-20,Memorandum,CP 2387,The Situation in the Middle East.,Winston S Churchill,,
CAB,24,117,88,29-Dec-20,Memorandum,CP 2388,Grants in Aid of University Education.,Austen Chamberlain,,
CAB,24,117,89,28-Dec-20,Memorandum,CP 2389,Weekly Intelligence Summary. (W.I.S.) No. 26.,Admiralty,,
CAB,24,117,90,30-Dec-20,Memorandum,CP 2390,Short Time in the Dockyards.,Onslow,,
CAB,24,117,91,31-Dec-20,Memorandum,CP 2391,Our Foreign Policy.,Austen Chamberlain,,
CAB,24,117,92,31-Dec-20,Memorandum,CP 2392,Intrigues between Sinn Fein Leaders and the German Government.,Maurice P A Hankey,,
CAB,24,117,93,31-Dec-20,Memorandum,CP 2393,Las Palmas Meat Works.,Robert S Horne,,
CAB,24,117,94,29-Dec-20,Memorandum,CP 2394,"Afghanistan. Question of Amir's title submitted to His Majesty the King. Telegram from Secretary of State, to Viceroy Foreign Department.",Edwin S Montagu,,
CAB,24,117,95,29-Dec-20,Memorandum,CP 2395,"Proposed Mission to Kabul. Telegram from Viceroy, Foreign and Political Department.",Viceroy,,
CAB,24,117,96,31-Dec-20,Memorandum,CP 2396,Unemployment. Admission of Ex-Service Men into the Building Trades. Correspondence with the National Federation of Building Trade Operatives.,T J Macnamara,,
CAB,24,117,97,27-Dec-20,Memorandum,CP 2397,British Refugees from Russia.,Foreign Office,,
CAB,24,117,98,30-Dec-20,Memorandum,CP 2398,Unemployment. (1) Labour Party proposals for relief (2) Financial responsibility of Trade Unions.,National Federation of General Workers,,
CAB,24,117,99,1-Jan-21,Memorandum,CP 2399,"Weekly Survey of the State of Ireland for week ended December 27th, 1920.",Hamar Greenwood,,
CAB,24,117,100,1-Jan-21,Memorandum,CP 2400,Ministry of Labour. Weekly Report.,Ministry of Labour,,
CAB,24,118,1,30-Dec-20,Memorandum,CP 2401,"India. Telegram from Viceroy, to Secretary of State for India.",Viceroy,,
CAB,24,118,2,3-Jan-21,Memorandum,CP 2402,Proposed Committee of Enquiry on Unemployment.,T J Macnamara,,
CAB,24,118,3,12-Jan-21,Memorandum,CP 2402A,Proposed Committee of Enquiry on Unemployment.,T J Macnamara,,
CAB,24,118,4,31-Dec-20,Memorandum,CP 2403,"Afghanistan. Proposed Mission to Kabul. Telegram from Viceroy, Foreign and Political Department.",Viceroy,,
CAB,24,118,5,3-Jan-21,Memorandum,CP 2404,Anglo-American Debt - Instructions to Lord Chalmers.,Austen Chamberlain,,
CAB,24,118,6,1-Jan-21,Memorandum,CP 2405,Land Settlement of Ex-Service Men.,Walter H Long,,
CAB,24,118,7,26-Dec-20,Memorandum,CP 2406,"Mesopotamia - Question of ruler. Withdrawal of Troops to Basra. Telegrams from High Commissioner Mesopotamia, to Secretary of State for India.","High Commissioner, Mesopotamia",,
CAB,24,118,8,3-Jan-21,Memorandum,CP 2407,Evacuation of Persia.,Winston S Churchill,,
CAB,24,118,9,1-Jan-21,Memorandum,CP 2408,Proposed Modifications of Lord Milner's Report.,Curzon of Kedleston,,
CAB,24,118,10,1-Jan-21,Memorandum,CP 2409,Sale of Australasian Meat.,Charles A McCurdy,,
CAB,24,118,11,31-Dec-20,Memorandum,CP 2410,"Afghanistan. Proposed Mission to Kabul. Telegram from Viceroy, Foreign and Political Department.",Viceroy,,
CAB,24,118,12,5-Jan-21,Memorandum,CP 2411,"The Government Factories at Waltham Abbey and Gretna, the Explosives Trade and the Army Cordite Position.",Winston S Churchill,,
CAB,24,118,13,31-Dec-20,Memorandum,CP 2412,Proposed appintment of Feisal as Emir of Mesopotamia. Withdrawal of troops to Basra Vilayet. Telegrams circulated by Secretary of State for India.,Secretary of State for India,,
CAB,24,118,14,3-Jan-21,Memorandum,CP 2413,"Railway Policy in Mesopotamia. Telegram from Sir Percy Cox, Baghdad, to Secretary of State for India.",Percy Cox,,
CAB,24,118,15,30-Dec-20,Memorandum,CP 2414,"India. Telegram from Viceroy, Home Department to Secretary of State for India.",Viceroy,,
CAB,24,118,16,3-Jan-21,Memorandum,CP 2415,Outrages Committed in Salford. Special Report.,Home Office,,
CAB,24,118,17,3-Jan-21,Memorandum,CP 2416,Safeguarding of British Industries.,Edwin S Montagu,,
CAB,24,118,18,1-Jan-21,Memorandum,CP 2417,Secret Admiralty Weekly Intelligence Summary. No. 27.,Admiralty,,
CAB,24,118,19,1921,Memorandum,CP 2418,League of Nations Detailed Explanation of the Third Budget.,League of Nations,,
CAB,24,118,20,3-Jan-21,Memorandum,CP 2419,"Weekly Survey of the State of Ireland for Week Ended January 3rd, 1921.",Hamar Greenwood,,
CAB,24,118,21,4-Jan-21,Memorandum,CP 2420,Imperial Wireless Communications.,Maurice P A Hankey,,
CAB,24,118,22,12-Dec-20,Memorandum,CP 2421,League of Nations. Court of International Justice. Report of the 3rd Committee of the Assembly.,League of Nations,,
