collection,series,piece,item,Covering_date,Type,Former Reference,Title,Author,,
CAB,129,75,44,20-Jun-55,Memorandum,CP (55) 44,Proposed Committee of Inquiry on Administrative Tribunals.,Kilmuir,,
CAB,129,75,45,22-Jun-55,Memorandum,CP (55) 45,Coal Prices.,Geoffrey Lloyd,,
CAB,129,75,46,17-Jun-55,Memorandum,CP (55) 46,Remuneration of Ministers.,Richard A Butler,,
CAB,129,75,47,21-Jun-55,Memorandum,CP (55) 47,Aden Protectorate: Relations with the Yemen.,Alan Lennox-Boyd,,
CAB,129,75,48,20-Jun-55,Memorandum,CP (55) 48,Western Aden Protectorate.,Alan Lennox-Boyd,,
CAB,129,75,49,21-Jun-55,Memorandum,CP (55) 49,House of Commons Disqualification Bill.,Gwilym Lloyd-George,,
CAB,129,75,50,22-Jun-55,Memorandum,CP (55) 50,Industrial Disputes: Ocean Liners.,Reginald E Manningham-Buller,,
CAB,129,76,1,23-Jun-55,Memorandum,CP (55) 51,Defence Co-operation with South Africa: Talks with Mr. Erasmus.,"Home, Selwyn Lloyd, James P L Thomas",,
CAB,129,76,2,25-Jun-55,Memorandum,CP (55) 52,Legislative Programme: 1955/56 Session.,Harry Crookshank,,
CAB,129,76,3,27-Jun-55,Memorandum,CP (55) 53,Malta: Claim for Representation in Parliament at Westminster.,Alan Lennox-Boyd,,
CAB,129,76,4,25-Jun-55,Memorandum,CP (55) 54,Defence Co-operation with South Africa: Talks with Mr. Erasmus.,"Home, Selwyn Lloyd, James P L Thomas",,
CAB,129,76,5,29-Jun-55,Memorandum,CP (55) 55,European Integration.,Richard A Butler,,
CAB,129,76,6,1-Jul-55,Memorandum,CP (55) 56,Retirement of Vice-Admiral J. Hughes Hallett.,James P L Thomas,,
CAB,129,76,7,1-Jul-55,Memorandum,CP (55) 57,Social Services: The Next Five Years.,Richard A Butler,,
CAB,129,76,8,1-Jul-55,Memorandum,CP (55) 58,Registers of Electors.,"Gwilym Lloyd-George, James Stuart",,
CAB,129,76,9,1-Jul-55,Memorandum,CP (55) 59,Malta.,Alan Lennox-Boyd,,
CAB,129,76,10,2-Jul-55,Memorandum,CP (55) 60,Application for a Passport by Mrs. Nunn May.,Harold Macmillan,,
CAB,129,76,11,4-Jul-55,Memorandum,CP (55) 61,Retirement of Vice-Admiral J. Hughes Hallett.,Reginald E Manningham-Buller,,
CAB,129,76,12,5-Jul-55,Memorandum,CP (55) 62,Road Haulage Disposals.,John A Boyd-Carpenter,,
CAB,129,76,13,9-Jul-55,Memorandum,CP (55) 63,Legislative Programme: 1955/56 Session.,Harry Crookshank,,
CAB,129,76,14,11-Jul-55,Memorandum,CP (55) 64,Talks with Mr. Nehru.,Norman Brook,,
CAB,129,76,15,9-Jul-55,Memorandum,CP (55) 65,The Economic Situation.,Richard A Butler,,
CAB,129,76,16,11-Jul-55,Memorandum,CP (55) 66,Clean Air Bill.,Duncan Sandys,,
CAB,129,76,17,12-Jul-55,Memorandum,CP (55) 67,Housing Subsidies.,Duncan Sandys,,
CAB,129,76,18,9-Jul-55,Memorandum,CP (55) 68,"Balance of Payments Prospects, June 1955.",Richard A Butler,,
CAB,129,76,19,11-Jul-55,Memorandum,CP (55) 69,Monopolies Commission Report on Collective Discrimination.,Peter Thorneycroft,,
CAB,129,76,20,11-Jul-55,Memorandum,CP (55) 70,The European Fund - Privileges and Immunities.,Harold Macmillan,,
CAB,129,76,21,11-Jun-55,Memorandum,CP (55) 71,Clean Air Bill.,Richard A Butler,,
CAB,129,76,22,12-Jul-55,Memorandum,CP (55) 72,Talks with Mr. Nehru.,Norman Brook,,
CAB,129,76,23,13-Jul-55,Memorandum,CP (55) 73,Road Haulage Disposals.,John A Boyd-Carpenter,,
CAB,129,76,24,13-Jul-55,Memorandum,CP (55) 74,Japanese War Criminals.,Harold Macmillan,,
CAB,129,76,25,13-Jul-55,Memorandum,CP (55) 75,Palestine Settlement.,Harold Macmillan,,
CAB,129,76,26,15-Jul-55,Memorandum,CP (55) 76,Government Policy on Charitable Trusts.,Salisbury,,
CAB,129,76,27,15-Jul-55,Memorandum,CP (55) 77,"The Agriculture Act, 1947, and the Agricultural Holdings Act, 1948.",Derick Heathcoat-Amory,,
CAB,129,76,28,16-Jul-55,Memorandum,CP (55) 78,Relations with the Independent Television Authority.,Richard A Butler,,
CAB,129,76,29,19-Jul-55,Memorandum,CP (55) 79,Antarctica.,Munster,,
CAB,129,76,30,19-Jul-55,Memorandum,CP (55) 80,Pensions Increase.,Richard A Butler,,
CAB,129,76,31,20-Jul-55,Memorandum,CP (55) 81,Federation of Malaya: Constitutional Development.,Alan Lennox-Boyd,,
CAB,129,76,32,18-Jul-55,Memorandum,CP (55) 82,Strategic Review of the Cyprus Problem.,Selwyn Lloyd,,
CAB,129,76,33,18-Jul-55,Memorandum,CP (55) 83,Redistribution of Seats.,"Gwilym Lloyd-George, James Stuart",,
CAB,129,76,34,18-Jul-55,Memorandum,CP (55) 84,The Turco-Iraqi Pact.,Harold Macmillan,,
CAB,129,76,35,19-Jul-55,Memorandum,CP (55) 85,Hire-Purchase.,Peter Thorneycroft,,
CAB,129,76,36,20-Jul-55,Memorandum,CP (55) 86,Guided Weapons Training Range in the Hebrides.,Selwyn Lloyd,,
CAB,129,76,37,22-Jul-55,Memorandum,CP (55) 87,Palestine.,Harold Macmillan,,
CAB,129,76,38,23-Jul-55,Memorandum,CP (55) 88,Proposed Committee of Enquiry on Administrative Tribunals.,Kilmuir,,
CAB,129,76,39,22-Jul-55,Memorandum,CP (55) 89,Security in the Colonies.,Kilmuir,,
CAB,129,76,40,23-Jul-55,Memorandum,CP (55) 90,National Service: Science Teachers.,"Woolton, Walter Monckton",,
CAB,129,76,41,23-Jul-55,Memorandum,CP (55) 91,New Park Lane Scheme.,John A Boyd-Carpenter,,
CAB,129,76,42,23-Jul-55,Memorandum,CP (55) 92,Japanese War Criminals.,Harold Macmillan,,
CAB,129,76,43,25-Jul-55,Memorandum,CP (55) 93,Newsprint.,Peter Thorneycroft,,
CAB,129,76,44,25-Jul-55,Memorandum,CP (55) 94,Cyprus.,Selwyn Lloyd,,
CAB,129,76,45,25-Jul-55,Memorandum,CP (55) 95,Legislative Programme: 1955-56 Session.,Harry Crookshank,,
CAB,129,76,46,25-Jul-55,Memorandum,CP (55) 96,New Park Lane Scheme.,Nigel Birch,,
CAB,129,76,47,10-Aug-55,Memorandum,CP (55) 97,Singapore: Constitutional Crisis.,Henry Hopkinson,,
CAB,129,76,48,27-Jul-55,Memorandum,CP (55) 98,The Economic Situation.,Woolton,,
CAB,129,76,49,27-Jul-55,Memorandum,CP (55) 99,Four-Power Talks.,Norman Brook,,
CAB,129,76,50,12-Aug-55,Memorandum,CP (55) 100,Disarmament.,Harold Macmillan,,
CAB,129,77,1,10-Aug-55,Memorandum,CP (55) 101,Road Haulage Disposals.,John A Boyd-Carpenter,,
CAB,129,77,2,22-Aug-55,Memorandum,CP (55) 102,Colonial Immigrants.,Gwilym Lloyd-George,,
CAB,129,77,3,12-Aug-55,Memorandum,CP (55) 103,Japan: Trade and Payments Negotiations.,Richard A Butler,,
CAB,129,77,4,13-Aug-55,Memorandum,CP (55) 104,Japan: Trade and Payments Negotiations.,A R W Low,,
CAB,129,77,5,13-Aug-55,Memorandum,CP (55) 105,German Investments in the Irish Republic.,A R W Low,,
CAB,129,77,6,23-Aug-55,Memorandum,CP (55) 106,The Economic Situation.,Salisbury,,
CAB,129,77,7,23-Aug-55,Memorandum,CP (55) 107,Disarmament.,Norman Brook,,
CAB,129,77,8,24-Aug-55,Memorandum,CP (55) 108,Japan: Trade and Payments Negotiations.,Richard A Butler,,
CAB,129,77,9,24-Aug-55,Memorandum,CP (55) 109,Japan: Trade and Payments Negotiations.,Harold Macmillan,,
CAB,129,77,10,25-Aug-55,Memorandum,CP (55) 110,Disarmament.,Harold Macmillan,,
CAB,129,77,11,31-Aug-55,Memorandum,CP (55) 111,The Economic Situation.,Harold Macmillan,,
CAB,129,77,12,1-Sep-55,Memorandum,CP (55) 112,Bechuanaland Protectorate: Bamangwato Succession.,Home,,
CAB,129,77,13,2-Sep-55,Memorandum,CP (55) 113,Colonial Immigrants.,Home,,
CAB,129,77,14,2-Sep-55,Memorandum,CP (55) 114,Japan: Trade and Payments Negotiations.,Richard A Butler,,
CAB,129,77,15,2-Sep-55,Memorandum,CP (55) 115,Cyprus.,Henry Hopkinson,,
CAB,129,77,16,3-Sep-55,Memorandum,CP (55) 116,Economic Situation: Housing Policy.,Richard A Butler,,
CAB,129,77,17,3-Sep-55,Memorandum,CP (55) 117,Cyprus.,Harold Macmillan,,
CAB,129,77,18,3-Sep-55,Memorandum,CP (55) 118,The Economic Situation.,Peter Thorneycroft,,
CAB,129,77,19,6-Sep-55,Memorandum,CP (55) 119,Redistribution of Seats.,Reginald E Manningham-Buller,,
CAB,129,77,20,1955,Memorandum,CP (55) 120,SACEUR's Alert Measures.,Selwyn Lloyd,,
CAB,129,77,21,13-Sep-55,Memorandum,CP (55) 121,Malta.,Kilmuir,,
CAB,129,77,22,15-Sep-55,Memorandum,CP (55) 122,Security Controls on East/West Trade.,Selwyn Lloyd,,
CAB,129,77,23,14-Sep-55,Memorandum,CP (55) 123,Industrial Relations.,Anthony Eden,,
CAB,129,77,24,14-Sep-55,Memorandum,CP (55) 124,Admission of New Members to the United Nations.,Harold Macmillan,,
CAB,129,77,25,19-Sep-55,Memorandum,CP (55) 125,National Service.,Selwyn Lloyd,,
CAB,129,77,26,19-Sep-55,Memorandum,CP (55) 126,Signature of the Protocols of Amendments to the General Agreement on Tariffs and Trade.,Peter Thorneycroft,,
CAB,129,77,27,20-Sep-55,Memorandum,CP (55) 127,Palestine.,Harold Macmillan,,
CAB,129,77,28,20-Sep-55,Memorandum,CP (55) 128,Housing Subsidies.,Duncan Sandys,,
CAB,129,77,29,20-Sep-55,Memorandum,CP (55) 129,Imports of United States Fruit.,Henry Brooke,,
CAB,129,77,30,20-Sep-55,Memorandum,CP (55) 130,National Service: Deferment for Agricultural Workers.,Walter Monckton,,
CAB,129,77,31,20-Sep-55,Memorandum,CP (55) 131,Capital Finance for Local Authorities.,Richard A Butler,,
CAB,129,77,32,20-Sep-55,Memorandum,CP (55) 132,Local Authorities Capital Expenditure.,Richard A Butler,,
CAB,129,77,33,27-Sep-55,Memorandum,CP (55) 133,Smaller Colonial Territories.,Alan Lennox-Boyd,,
CAB,129,77,34,21-Sep-55,Memorandum,CP (55) 134,"National Assistance, National Insurance and the Cost of Living.",Osbert Peake,,
CAB,129,77,35,24-Sep-55,Memorandum,CP (55) 135,Road Passenger Transport.,Kilmuir,,
CAB,129,77,36,27-Sep-55,Memorandum,CP (55) 136,Relations with the Independent Television Authority.,Charles Hill,,
CAB,129,77,37,30-Sep-55,Memorandum,CP (55) 137,Constitutional Changes in Zanzibar.,Alan Lennox-Boyd,,
CAB,129,77,38,30-Sep-55,Memorandum,CP (55) 138,Teachers' Superannuation.,"James Stuart, David Eccles",,
CAB,129,77,39,30-Sep-55,Memorandum,CP (55) 139,Aerial Advertising.,John A Boyd-Carpenter,,
CAB,129,77,40,30-Sep-55,Memorandum,CP (55) 140,London Traffic Congestion: Park Lane Scheme.,John A Boyd-Carpenter,,
CAB,129,77,41,1-Oct-55,Memorandum,CP (55) 141,London Traffic Congestion: Park Lane Scheme.,Nigel Birch,,
CAB,129,77,42,1-Oct-55,Memorandum,CP (55) 142,Japan: Trade and Payments Negotiations.,Richard A Butler,,
CAB,129,77,43,4-Oct-55,Memorandum,CP (55) 143,New Hebrides.,"Harold Macmillan, Alan Lennox-Boyd",,
CAB,129,77,44,3-Oct-55,Memorandum,CP (55) 144,Colonial Policy Committee.,Norman Brook,,
CAB,129,77,45,5-Oct-55,Memorandum,CP (55) 145,Armed Forces: Education Grants.,Selwyn Lloyd,,
CAB,129,77,46,7-Oct-55,Memorandum,CP (55) 146,Post Office Finance.,Charles Hill,,
CAB,129,77,47,7-Oct-55,Memorandum,CP (55) 147,Spain.,Harold Macmillan,,
CAB,129,77,48,13-Oct-55,Memorandum,CP (55) 148,Royal Commission on Capital Punishment.,"Gwilym Lloyd-George, James Stuart",,
CAB,129,77,49,14-Oct-55,Memorandum,CP (55) 149,National Service: Effects on Education and Employment.,Walter Monckton,,
CAB,129,77,50,14-Oct-55,Memorandum,CP (55) 150,Summer Time.,Gwilym Lloyd-George,,
CAB,129,78,1,14-Oct-55,Memorandum,CP (55) 151,Canals.,John A Boyd-Carpenter,,
CAB,129,78,2,14-Oct-55,Memorandum,CP (55) 152,Middle East Oil.,Harold Macmillan,,
CAB,129,78,3,15-Oct-55,Memorandum,CP (55) 153,Buraimi.,Harold Macmillan,,
CAB,129,78,4,15-Oct-55,Memorandum,CP (55) 154,Road Haulage Disposals Bill.,John A Boyd-Carpenter,,
CAB,129,78,5,17-Oct-55,Memorandum,CP (55) 155,Housing Subsidies Bill.,Duncan Sandys,,
CAB,129,78,6,18-Oct-55,Memorandum,CP (55) 156,Capital Expenditure: Message to Local Authorities.,Richard A Butler,,
CAB,129,78,7,18-Oct-55,Memorandum,CP (55) 157,Spain.,Lloyd,,
CAB,129,78,8,19-Oct-55,Memorandum,CP (55) 158,United Nations: Admission of New Members.,Harold Macmillan,,
CAB,129,78,9,19-Oct-55,Memorandum,CP (55) 159,The Saar Referendum.,Harold Macmillan,,
CAB,129,78,10,19-Oct-55,Memorandum,CP (55) 160,Housing Subsidies Bill.,Duncan Sandys,,
CAB,129,78,11,19-Oct-55,Memorandum,CP (55) 161,"Disappearance of two Foreign Office Officials, Burgess and MacLean.",Harold Macmillan,,
CAB,129,78,12,21-Oct-55,Memorandum,CP (55) 162,The Constitutional Position in Singapore and the Federation of Malaya.,Alan Lennox-Boyd,,
CAB,129,78,13,24-Oct-55,Memorandum,CP (55) 163,Monopolies Commission Report on Calico Printing.,Peter Thorneycroft,,
CAB,129,78,14,26-Oct-55,Memorandum,CP (55) 164,Teachers' Superannuation.,"James Stuart, David Eccles",,
CAB,129,78,15,26-Oct-55,Memorandum,CP (55) 165,Canals.,John A Boyd-Carpenter,,
CAB,129,78,16,29-Oct-55,Memorandum,CP (55) 166,Colonial Immigrants.,Gwilym Lloyd-George,,
CAB,129,78,17,1-Nov-55,Memorandum,CP (55) 167,Colonial Immigrants.,Alan Lennox-Boyd,,
CAB,129,78,18,1-Nov-55,Memorandum,CP (55) 168,Aswan High Dam.,Richard A Butler,,
CAB,129,78,19,2-Nov-55,Memorandum,CP (55) 169,Road Haulage Disposals Bill.,John A Boyd-Carpenter,,
CAB,129,78,20,3-Nov-55,Memorandum,CP (55) 170,Defence Talks with South Africa.,Selwyn Lloyd,,
CAB,129,78,21,9-Nov-55,Memorandum,CP (55) 171,Colombo Plan.,Harold Macmillan,,
CAB,129,78,22,14-Nov-55,Memorandum,CP (55) 172,Middle East Oil.,Reading,,
CAB,129,78,23,15-Nov-55,Memorandum,CP (55) 173,Draft White Paper on the Implications of Full Employment.,Richard A Butler,,
CAB,129,78,24,15-Nov-55,Memorandum,CP (55) 174,The Defence of Hong Kong.,Selwyn Lloyd,,
CAB,129,78,25,15-Nov-55,Memorandum,CP (55) 175,The Teaching of English Overseas.,David Eccles,,
CAB,129,78,26,17-Nov-55,Memorandum,CP (55) 176,Impressions of My Commonwealth Tour.,Home,,
CAB,129,78,27,16-Nov-55,Memorandum,CP (55) 177,West Lothian: Unemployment Prospects.,James Stuart,,
CAB,129,78,28,19-Nov-55,Memorandum,CP (55) 178,Antarctica.,Harold Macmillan,,
CAB,129,78,29,22-Nov-55,Memorandum,CP (55) 179,Anglo-Yugoslav Relations.,H O Hooper,,
CAB,129,78,30,23-Nov-55,Memorandum,CP (55) 180,Colonial Immigrants.,Anthony Eden,,
CAB,129,78,31,28-Nov-55,Memorandum,CP (55) 181,Antarctica.,Harold Macmillan,,
CAB,129,78,32,28-Nov-55,Memorandum,CP (55) 182,Commonwealth Membership.,Home,,
CAB,129,78,33,28-Nov-55,Memorandum,CP (55) 183,The Gold Coast: Constitutional Developments.,Alan Lennox-Boyd,,
CAB,129,78,34,29-Nov-55,Memorandum,CP (55) 184,Overseas Expenditure.,Richard A Butler,,
CAB,129,78,35,30-Nov-55,Memorandum,CP (55) 185,Heroin.,"Gwilym Lloyd-George, Iain Macleod",,
CAB,129,78,36,29-Nov-55,Memorandum,CP (55) 186,Slum Clearance Compensation.,Duncan Sandys,,
CAB,129,78,37,2-Dec-55,Memorandum,CP (55) 187,Conference Centre.,Nigel Birch,,
CAB,129,78,38,3-Dec-55,Memorandum,CP (55) 188,Social Services Expenditure.,Richard A Butler,,
CAB,129,78,39,5-Dec-55,Memorandum,CP (55) 189,The School Meals Service.,David Eccles,,
CAB,129,78,40,5-Dec-55,Memorandum,CP (55) 190,Bechuanaland Protectorate: the Bamangwato Reserve.,Home,,
CAB,129,78,41,5-Dec-55,Memorandum,CP (55) 191,Palestinians in the Canal Zone.,Harold Macmillan,,
CAB,129,78,42,5-Dec-55,Memorandum,CP (55) 192,Canals.,H O Hooper,,
CAB,129,78,43,6-Dec-55,Memorandum,CP (55) 193,Road Haulage Disposals Bill.,Kilmuir,,
CAB,129,78,44,9-Dec-55,Memorandum,CP (55) 194,Malta.,Kilmuir,,
CAB,129,78,45,9-Dec-55,Memorandum,CP (55) 195,Overseas Information Expenditure.,Richard A Butler,,
CAB,129,78,46,10-Dec-55,Memorandum,CP (55) 196,Legislation on Restrictive Practices.,Kilmuir,,
CAB,129,78,47,13-Dec-55,Memorandum,CP (55) 197,Anglo-Soviet Relations.,"Harold Macmillan, Home",,
CAB,129,78,48,10-Dec-55,Memorandum,CP (55) 198,Anglo-Soviet Relations.,Harold Macmillan,,
CAB,129,78,49,12-Dec-55,Memorandum,CP (55) 199,Anglo-Indian Relations.,H O Hooper,,
CAB,129,78,50,14-Dec-55,Memorandum,CP (55) 200,White Fish Subsidy.,"James Stuart, Derick Heathcoat-Amory",,
CAB,129,78,51,15-Dec-55,Memorandum,CP (55) 201,20 m.p.h. Speed Limit.,John A Boyd-Carpenter,,
CAB,129,78,52,16-Dec-55,Memorandum,CP (55) 202,Capital Punishment.,Gwilym Lloyd-George,,
CAB,129,78,53,16-Dec-55,Memorandum,CP (55) 203,Report of the Royal Commission on the Civil Service.,Richard A Butler,,
CAB,129,78,54,16-Dec-55,Memorandum,CP (55) 204,"Report of the Royal Commission on Betting, Lotteries and Gaming.",Gwilym Lloyd-George,,
CAB,129,78,55,19-Dec-55,Memorandum,CP (55) 205,Technical Education.,David Eccles,,
CAB,129,78,56,16-Dec-55,Memorandum,CP (55) 206,Heroin.,Gwilym Lloyd-George,,
CAB,129,78,57,28-Dec-55,Memorandum,CP (55) 207,Technical Education.,James Stuart,,
CAB,129,78,58,19-Dec-55,Memorandum,CP (55) 208,Submission of Business to Cabinet.,Anthony Eden,,
CAB,129,78,59,19-Dec-55,Memorandum,CP (55) 209,Legislation on Restrictive Practices.,Kilmuir,,
CAB,129,78,60,22-Dec-55,Memorandum,CP (55) 210,Relations with South Africa.,H O Hooper,,
CAB,129,78,61,30-Dec-55,Memorandum,CP (55) 211,Teachers' Salaries.,David Eccles,,
CAB,129,78,62,30-Dec-55,Memorandum,CP (55) 212,Teachers' Salaries in Scotland.,James Stuart,,
CAB,129,78,63,30-Dec-55,Memorandum,CP (55) 213,Railway Safety.,Harold Watkinson,,
CAB,129,78,64,30-Dec-55,Memorandum,CP (55) 214,Major German War Criminals.,Selwyn Lloyd,,
CAB,129,78,65,31-Dec-55,Memorandum,CP (55) 215,20 m.p.h. Speed Limit.,Harold Watkinson,,
CAB,129,79,1,2-Jan-56,Memorandum,CP (56) 1,Technological Education.,Anthony Eden,,
CAB,129,79,2,3-Jan-56,Memorandum,CP (56) 2,Anglo-Soviet Relations.,Selwyn Lloyd,,
CAB,129,79,3,4-Jan-56,Memorandum,CP (56) 3,Service Pay.,Walter Monckton,,
CAB,129,79,4,5-Jan-56,Memorandum,CP (56) 4,Imperial College of Science and Technology.,Harold Macmillan,,
CAB,129,79,5,5-Jan-56,Memorandum,CP (56) 5,Redistribution of Seats.,"Gwilym Lloyd-George, James Stuart",,
CAB,129,79,6,6-Jan-56,Memorandum,CP (56) 6,Remembrance Sunday.,"Gwilym Lloyd-George, James Stuart",,
CAB,129,79,7,6-Jan-56,Memorandum,CP (56) 7,The Economic Situation.,Harold Macmillan,,
CAB,129,79,8,9-Jan-56,Memorandum,CP (56) 8,Imperial College of Science and Technology.,Patrick Buchan-Hepburn,,
CAB,129,79,9,9-Jan-56,Memorandum,CP (56) 9,Buraimi.,Selwyn Lloyd,,
CAB,129,79,10,10-Jan-56,Memorandum,CP (56) 10,The Middle East.,Selwyn Lloyd,,
CAB,129,79,11,10-Jan-56,Memorandum,CP (56) 11,Monopolies and Restrictive Practices: The Iron and Steel Board.,Kilmuir,,
CAB,129,79,12,14-Jan-56,Memorandum,CP (56) 12,The Federation of Malaya.,Alan Lennox-Boyd,,
CAB,129,79,13,14-Jan-56,Memorandum,CP (56) 13,Heroin.,Gwilym Lloyd-George,,
CAB,129,79,14,16-Jan-56,Memorandum,CP (56) 14,Issue of a Passport to Dr. Alan Nunn May.,Selwyn Lloyd,,
CAB,129,79,15,19-Jan-56,Memorandum,CP (56) 15,Newsprint.,Peter Thorneycroft,,
CAB,129,79,16,17-Jan-56,Memorandum,CP (56) 16,Malta Referendum.,Alan Lennox-Boyd,,
CAB,129,79,17,21-Jan-56,Memorandum,CP (56) 17,The Economic Situation.,Harold Macmillan,,
CAB,129,79,18,1956,Memorandum,CP (56) 18,Cyprus: Athens Radio Broadcasts.,"Selwyn Lloyd, Alan Lennox-Boyd",,
CAB,129,79,19,21-Jan-56,Memorandum,CP (56) 19,Pensions (Increase) Bill.,Kilmuir,,
CAB,129,79,20,21-Jan-56,Memorandum,CP (56) 20,Current Wages Position.,Iain Macleod,,
CAB,129,79,21,26-Jan-56,Memorandum,CP (56) 21,Fuel and Power Prospects.,Aubrey Jones,,
CAB,129,79,22,24-Jan-56,Memorandum,CP (56) 22,Cotton.,Peter Thorneycroft,,
CAB,129,79,23,27-Jan-56,Memorandum,CP (56) 23,Arms for India and Pakistan.,Harold Macmillan,,
CAB,129,79,24,28-Jan-56,Memorandum,CP (56) 24,Provision of Equipment at Concession Prices to certain Commonwealth Countries.,Home,,
CAB,129,79,25,28-Jan-56,Memorandum,CP (56) 25,Danish Bacon.,Harold Macmillan,,
CAB,129,79,26,28-Jan-56,Memorandum,CP (56) 26,Danish Bacon.,Derick Heathcoat-Amory,,
CAB,129,79,27,28-Jan-56,Memorandum,CP (56) 27,Amendment of the Law relating to Murder.,Gwilym Lloyd-George,,
CAB,129,79,28,6-Feb-56,Memorandum,CP (56) 28,National Insurance Scheme: Widows' Benefits.,John A Boyd-Carpenter,,
CAB,129,79,29,6-Feb-56,Memorandum,CP (56) 29,National Insurance Scheme: Widows' Benefits.,Harold Macmillan,,
CAB,129,79,30,8-Feb-56,Memorandum,CP (56) 30,Statement on Defence 1956.,Walter Monckton,,
CAB,129,79,31,1956,Memorandum,CP (56) 31,Evacuation Policy.,Gwilym Lloyd George,,
CAB,129,79,32,9-Feb-56,Memorandum,CP (56) 32,Economic Situation.,Harold Macmillan,,
CAB,129,79,33,11-Feb-56,Memorandum,CP (56) 33,Newsprint.,Peter Thorneycroft,,
CAB,129,79,34,13-Feb-56,Memorandum,CP (56) 34,Restrictive Trade Practices Bill.,Kilmuir,,
CAB,129,79,35,13-Feb-56,Memorandum,CP (56) 35,Family Allowances (Amendment) Bill.,John A Boyd-Carpenter,,
CAB,129,79,36,13-Feb-56,Memorandum,CP (56) 36,The 10s. Widow.,John A Boyd-Carpenter,,
CAB,129,79,37,14-Feb-56,Memorandum,CP (56) 37,Restrictive Trade Practices Bill.,Harold Macmillan,,
CAB,129,79,38,14-Feb-56,Memorandum,CP (56) 38,Sale of Aircraft and an Aircraft Carrier to Argentina.,Selwyn Lloyd,,
CAB,129,79,39,14-Feb-56,Memorandum,CP (56) 39,Northern Ireland Parliament: Disqualification.,Gwilym Lloyd-George,,
CAB,129,79,40,16-Feb-56,Memorandum,CP (56) 40,Technical Education.,"Richard A Butler, James Stuart, David Eccles",,
CAB,129,79,41,17-Feb-56,Memorandum,CP (56) 41,Nuclear Weapons.,Anthony Eden,,
CAB,129,79,42,20-Feb-56,Memorandum,CP (56) 42,"Legislative Programme, 1955/56.",Richard A Butler,,
CAB,129,79,43,21-Feb-56,Memorandum,CP (56) 43,Legislation to Abolish the Death Penalty for Murder.,Gwilym Lloyd-George,,
CAB,129,79,44,20-Feb-56,Memorandum,CP (56) 44,Workmen's Compensation.,John A Boyd-Carpenter,,
CAB,129,79,45,21-Feb-56,Memorandum,CP (56) 45,Iceland Fisheries Dispute.,"Selwyn Lloyd, James Stuart, Derick Heathcoat-Amory",,
CAB,129,79,46,21-Feb-56,Memorandum,CP (56) 46,Technological Education.,Richard A Butler,,
CAB,129,79,47,21-Feb-56,Memorandum,CP (56) 47,Federation of Malaya.,Alan Lennox-Boyd,,
CAB,129,79,48,23-Feb-56,Memorandum,CP (56) 48,International Wheat Agreement.,Derick Heathcoat-Amory,,
